Zip,5 Mile Population,Recorded,ORG User,Modified User
76051,"83,084",9/14/2018,admin_UL,admin_UL
39635,"32,361",9/14/2018,admin_UL,admin_UL
39110,"47,716",9/14/2018,admin_UL,admin_UL
76012,"325,616",9/14/2018,admin_UL,admin_UL
39157,"104,415",9/14/2018,admin_UL,admin_UL
39202,"71,873",9/14/2018,admin_UL,admin_UL
55071,"82,832",9/13/2018,admin_UL,admin_UL
84043,"151,697",9/13/2018,admin_UL,admin_UL
57401,"31,864",9/13/2018,admin_UL,admin_UL
98003,"202,379",9/13/2018,admin_UL,admin_UL
98366,"61,215",9/13/2018,admin_UL,admin_UL
46544,"46,980",9/13/2018,admin_UL,admin_UL
92311,"33,196",9/12/2018,admin_UL,admin_UL
92029,"115,860",9/12/2018,admin_UL,admin_UL
92211,"40,975",9/12/2018,admin_UL,admin_UL
92394,"81,581",9/12/2018,admin_UL,admin_UL
92083,"248,064",9/12/2018,admin_UL,admin_UL
23693,"150,048",9/12/2018,admin_UL,admin_UL
92008,"194,513",9/12/2018,admin_UL,admin_UL
85351,"203,260",9/12/2018,admin_UL,admin_UL
74066,"30,826",9/12/2018,admin_UL,admin_UL
92065,"35,372",9/12/2018,admin_UL,admin_UL
92054,"125,887",9/12/2018,admin_UL,admin_UL
85210,"365,885",9/12/2018,admin_UL,admin_UL
23320,"184,404",9/12/2018,admin_UL,admin_UL
74008,"59,891",9/12/2018,admin_UL,admin_UL
85704,"122,678",9/12/2018,admin_UL,admin_UL
85641,"27,431",9/12/2018,admin_UL,admin_UL
73069,"116,018",9/11/2018,admin_UL,admin_UL
02911,"311,951",9/11/2018,admin_UL,admin_UL
02917,"62,743",9/11/2018,admin_UL,admin_UL
70809,"183,412",9/11/2018,admin_UL,admin_UL
43230,"177,685",9/11/2018,admin_UL,admin_UL
02882,"43,342",9/11/2018,admin_UL,admin_UL
02891,"36,080",9/11/2018,admin_UL,admin_UL
02865,"177,005",9/11/2018,admin_UL,admin_UL
67037,"64,214",9/11/2018,admin_UL,admin_UL
70806,"181,574",9/11/2018,admin_UL,admin_UL
70791,"51,082",9/11/2018,admin_UL,admin_UL
70817,"82,490",9/11/2018,admin_UL,admin_UL
89119,"375,918",9/10/2018,admin_UL,admin_UL
89115,"209,203",9/10/2018,admin_UL,admin_UL
33619,"57,365",9/9/2018,admin_UL,admin_UL
92408,"207,118",9/9/2018,admin_UL,admin_UL
75605,"33,818",9/9/2018,admin_UL,admin_UL
92660,"363,814",9/9/2018,admin_UL,admin_UL
38401,"61,390",9/9/2018,admin_UL,admin_UL
75703,"59,005",9/9/2018,admin_UL,admin_UL
92610,"123,718",9/9/2018,admin_UL,admin_UL
93560,"21,581",9/8/2018,admin_UL,admin_UL
33604,"261,338",9/8/2018,admin_UL,admin_UL
47901,"61,934",9/8/2018,admin_UL,admin_UL
45212,"272,286",9/8/2018,admin_UL,admin_UL
41073,"255,737",9/8/2018,admin_UL,admin_UL
45242,"102,485",9/8/2018,admin_UL,admin_UL
32809,"205,198",9/8/2018,admin_UL,admin_UL
43209,"315,081",9/8/2018,admin_UL,admin_UL
43147,"100,320",9/8/2018,admin_UL,admin_UL
13901,"46,125",9/8/2018,admin_UL,admin_UL
43081,"196,336",9/8/2018,admin_UL,admin_UL
91945,"507,309",9/8/2018,admin_UL,admin_UL
78704,"347,884",9/8/2018,admin_UL,admin_UL
78745,"260,634",9/8/2018,admin_UL,admin_UL
44060,"102,253",9/8/2018,admin_UL,admin_UL
44124,"180,662",9/8/2018,admin_UL,admin_UL
43068,"127,614",9/8/2018,admin_UL,admin_UL
35214,"56,716",9/7/2018,admin_UL,admin_UL
35023,"25,076",9/7/2018,admin_UL,admin_UL
35209,"244,510",9/7/2018,admin_UL,admin_UL
53143,"71,463",9/7/2018,admin_UL,admin_UL
63105,"343,567",9/7/2018,admin_UL,admin_UL
53022,"24,215",9/7/2018,admin_UL,admin_UL
53188,"108,657",9/7/2018,admin_UL,admin_UL
53095,"38,904",9/7/2018,admin_UL,admin_UL
63108,"370,888",9/7/2018,admin_UL,admin_UL
76701,"62,500",9/7/2018,admin_UL,admin_UL
44136,"97,777",9/7/2018,admin_UL,admin_UL
44141,"55,676",9/7/2018,admin_UL,admin_UL
44107,"233,054",9/7/2018,admin_UL,admin_UL
35020,"66,709",9/7/2018,admin_UL,admin_UL
35404,"23,476",9/7/2018,admin_UL,admin_UL
74601,"20,599",9/6/2018,admin_UL,admin_UL
32561,"36,873",9/6/2018,admin_UL,admin_UL
28376,"45,213",9/5/2018,admin_UL,admin_UL
28405,"111,164",9/5/2018,admin_UL,admin_UL
32901,"111,385",9/5/2018,admin_UL,admin_UL
32801,"351,095",9/5/2018,admin_UL,admin_UL
44718,"175,981",9/5/2018,admin_UL,admin_UL
44240,"39,950",9/5/2018,admin_UL,admin_UL
44313,"152,029",9/5/2018,admin_UL,admin_UL
32931,"39,486",9/5/2018,admin_UL,admin_UL
27253,"31,513",9/5/2018,admin_UL,admin_UL
43615,"221,427",9/5/2018,admin_UL,admin_UL
89031,"363,626",9/4/2018,admin_UL,admin_UL
89103,"392,131",9/4/2018,admin_UL,admin_UL
45434,"87,165",9/2/2018,admin_UL,admin_UL
91786,"263,994",9/2/2018,admin_UL,admin_UL
45505,"72,474",9/2/2018,admin_UL,admin_UL
43040,"34,015",9/2/2018,admin_UL,admin_UL
45402,"197,563",9/2/2018,admin_UL,admin_UL
92679,"114,718",9/2/2018,admin_UL,admin_UL
92653,"365,554",9/2/2018,admin_UL,admin_UL
64118,"140,448",9/2/2018,admin_UL,admin_UL
66106,"157,832",9/2/2018,admin_UL,admin_UL
66061,"63,623",9/2/2018,admin_UL,admin_UL
29611,"45,368",9/2/2018,admin_UL,admin_UL
91701,"260,731",9/2/2018,admin_UL,admin_UL
29607,"136,357",9/2/2018,admin_UL,admin_UL
07051,"609,394",9/2/2018,admin_UL,admin_UL
93065,"114,121",9/2/2018,admin_UL,admin_UL
91505,"544,528",9/2/2018,admin_UL,admin_UL
91403,"440,185",9/2/2018,admin_UL,admin_UL
29406,"165,188",9/2/2018,admin_UL,admin_UL
29407,"94,229",9/2/2018,admin_UL,admin_UL
91303,"358,738",9/2/2018,admin_UL,admin_UL
78840,"52,244",9/2/2018,admin_UL,admin_UL
44133,"79,652",9/1/2018,admin_UL,admin_UL
89431,"186,805",9/1/2018,admin_UL,admin_UL
43701,"56,746",9/1/2018,admin_UL,admin_UL
43206,"250,925",9/1/2018,admin_UL,admin_UL
01501,"95,818",9/1/2018,admin_UL,admin_UL
89436,"107,671",9/1/2018,admin_UL,admin_UL
48108,"65,948",9/1/2018,admin_UL,admin_UL
48134,"86,804",9/1/2018,admin_UL,admin_UL
63011,"153,226",9/1/2018,admin_UL,admin_UL
63038,"35,887",9/1/2018,admin_UL,admin_UL
63049,"79,181",9/1/2018,admin_UL,admin_UL
14301,"63,213",9/1/2018,admin_UL,admin_UL
14094,"51,241",9/1/2018,admin_UL,admin_UL
92648,"259,415",9/1/2018,admin_UL,admin_UL
93308,"55,422",9/1/2018,admin_UL,admin_UL
14224,"161,360",9/1/2018,admin_UL,admin_UL
33469,"72,084",9/1/2018,admin_UL,admin_UL
33408,"121,658",9/1/2018,admin_UL,admin_UL
33424,"188,527",9/1/2018,admin_UL,admin_UL
33427,"163,976",9/1/2018,admin_UL,admin_UL
49423,"45,930",9/1/2018,admin_UL,admin_UL
49503,"240,782",9/1/2018,admin_UL,admin_UL
53056,"47,893",9/1/2018,admin_UL,admin_UL
46237,"156,056",9/1/2018,admin_UL,admin_UL
20743,"405,242",9/1/2018,admin_UL,admin_UL
53072,"117,403",9/1/2018,admin_UL,admin_UL
11214,"1,192,338",9/1/2018,admin_UL,admin_UL
90291,"453,921",9/1/2018,admin_UL,admin_UL
46220,"240,921",9/1/2018,admin_UL,admin_UL
91752,"248,762",9/1/2018,admin_UL,admin_UL
87048,"87,048",8/30/2018,admin_UL,admin_UL
46601,"46,601",8/30/2018,admin_UL,admin_UL
88001,"88,001",8/30/2018,admin_UL,admin_UL
37813,"37,813",8/30/2018,admin_UL,admin_UL
98607,"98,607",8/30/2018,admin_UL,admin_UL
46617,"46,617",8/30/2018,admin_UL,admin_UL
98030,"98,030",8/30/2018,admin_UL,admin_UL
37402,"37,402",8/30/2018,admin_UL,admin_UL
28052,"28,052",8/29/2018,admin_UL,admin_UL
30518,"30,518",8/29/2018,admin_UL,admin_UL
76244,"76,244",8/29/2018,admin_UL,admin_UL
33028,"33,028",8/29/2018,admin_UL,admin_UL
30121,"30,121",8/29/2018,admin_UL,admin_UL
31088,"31,088",8/29/2018,admin_UL,admin_UL
30263,"30,263",8/29/2018,admin_UL,admin_UL
31520,"31,520",8/29/2018,admin_UL,admin_UL
33063,"33,063",8/29/2018,admin_UL,admin_UL
30809,"30,809",8/29/2018,admin_UL,admin_UL
35803,"35,803",8/28/2018,admin_UL,admin_UL
36606,"36,606",8/28/2018,admin_UL,admin_UL
30052,"30,052",8/28/2018,admin_UL,admin_UL
32086,"32,086",8/28/2018,admin_UL,admin_UL
35806,"35,806",8/28/2018,admin_UL,admin_UL
36106,"36,106",8/28/2018,admin_UL,admin_UL
32041,"32,041",8/28/2018,admin_UL,admin_UL
32501,"32,501",8/28/2018,admin_UL,admin_UL
30080,"30,080",8/28/2018,admin_UL,admin_UL
77380,"77,380",8/24/2018,admin_UL,admin_UL
76006,"76,006",8/24/2018,admin_UL,admin_UL
76049,"76,049",8/24/2018,admin_UL,admin_UL
76117,"76,117",8/24/2018,admin_UL,admin_UL
16505,"16,505",8/24/2018,admin_UL,admin_UL
28202,"28,202",8/24/2018,admin_UL,admin_UL
30701,"30,701",8/24/2018,admin_UL,admin_UL
76248,"76,248",8/24/2018,admin_UL,admin_UL
28112,"28,112",8/24/2018,admin_UL,admin_UL
28012,"28,012",8/24/2018,admin_UL,admin_UL
28205,"28,205",8/24/2018,admin_UL,admin_UL
39042,"39,042",8/24/2018,admin_UL,admin_UL
39206,"39,206",8/24/2018,admin_UL,admin_UL
39180,"39,180",8/24/2018,admin_UL,admin_UL
02360,"2,360",8/24/2018,admin_UL,admin_UL
02632,"2,632",8/24/2018,admin_UL,admin_UL
02740,"2,740",8/24/2018,admin_UL,admin_UL
01701,"1,701",8/24/2018,admin_UL,admin_UL
77381,"77,381",8/24/2018,admin_UL,admin_UL
76148,"76,148",8/24/2018,admin_UL,admin_UL
30528,"30,528",8/24/2018,admin_UL,admin_UL
31907,"31,907",8/24/2018,admin_UL,admin_UL
76065,"76,065",8/24/2018,admin_UL,admin_UL
02035,"2,035",8/24/2018,admin_UL,admin_UL
01604,"1,604",8/24/2018,admin_UL,admin_UL
79764,"25,200",8/23/2018,admin_UL,admin_UL
31204,"69,067",8/23/2018,admin_UL,admin_UL
78382,"23,676",8/23/2018,admin_UL,admin_UL
89104,"463,377",8/23/2018,admin_UL,admin_UL
77071,"453,505",8/23/2018,admin_UL,admin_UL
40207,"189,770",8/22/2018,admin_UL,admin_UL
32204,"218,553",8/22/2018,admin_UL,admin_UL
98072,"95,260",8/21/2018,admin_UL,admin_UL
98499,"240,356",8/21/2018,admin_UL,admin_UL
98501,"81,017",8/21/2018,admin_UL,admin_UL
98684,"190,442",8/21/2018,admin_UL,admin_UL
27105,"118,300",8/17/2018,admin_UL,admin_UL
33406,"270,349",8/16/2018,admin_UL,admin_UL
33426,"228,558",8/16/2018,admin_UL,admin_UL
12804,"50,080",8/16/2018,admin_UL,admin_UL
12801,"53,254",8/16/2018,admin_UL,admin_UL
44011,"133,030",8/16/2018,admin_UL,admin_UL
90044,"1,124,254",8/16/2018,admin_UL,admin_UL
90277,"377,111",8/16/2018,admin_UL,admin_UL
73301,"304,632",8/16/2018,admin_UL,admin_UL
46032,"99,720",8/16/2018,admin_UL,admin_UL
90058,"1,038,522",8/16/2018,admin_UL,admin_UL
46176,"29,340",8/16/2018,admin_UL,admin_UL
20657,"21,541",8/16/2018,admin_UL,admin_UL
21201,"562,759",8/16/2018,admin_UL,admin_UL
21666,"21,029",8/16/2018,admin_UL,admin_UL
07030,"1,913,041",8/16/2018,admin_UL,admin_UL
33410,"121,658",8/16/2018,admin_UL,admin_UL
11716,"169,227",8/16/2018,admin_UL,admin_UL
44145,"170,955",8/16/2018,admin_UL,admin_UL
90254,"401,755",8/16/2018,admin_UL,admin_UL
90029,"1,080,336",8/16/2018,admin_UL,admin_UL
46158,"41,305",8/16/2018,admin_UL,admin_UL
20704,"278,164",8/16/2018,admin_UL,admin_UL
84058,"115,288",8/15/2018,admin_UL,admin_UL
33021,"447,301",8/14/2018,admin_UL,admin_UL
33315,"322,414",8/14/2018,admin_UL,admin_UL
74037,"93,209",8/14/2018,admin_UL,admin_UL
76240,"28,547",8/14/2018,admin_UL,admin_UL
75602,"45,106",8/14/2018,admin_UL,admin_UL
32206,"201,776",8/14/2018,admin_UL,admin_UL
75603,"29,801",8/14/2018,admin_UL,admin_UL
33511,"229,957",8/14/2018,admin_UL,admin_UL
33810,"78,516",8/14/2018,admin_UL,admin_UL
33701,"172,027",8/14/2018,admin_UL,admin_UL
40202,"256,749",8/14/2018,admin_UL,admin_UL
33777,"273,546",8/14/2018,admin_UL,admin_UL
33710,"230,008",8/14/2018,admin_UL,admin_UL
33542,"61,275",8/14/2018,admin_UL,admin_UL
33549,"97,764",8/14/2018,admin_UL,admin_UL
64836,"24,449",8/14/2018,admin_UL,admin_UL
34772,"29,922",8/14/2018,admin_UL,admin_UL
72206,"25,157",8/14/2018,admin_UL,admin_UL
73013,"146,436",8/14/2018,admin_UL,admin_UL
36110,"47,900",8/14/2018,admin_UL,admin_UL
63132,"213,509",8/14/2018,admin_UL,admin_UL
33060,"286,643",8/14/2018,admin_UL,admin_UL
33004,"229,742",8/14/2018,admin_UL,admin_UL
32578,"34,735",8/14/2018,admin_UL,admin_UL
75604,"39,317",8/14/2018,admin_UL,admin_UL
33527,"80,384",8/14/2018,admin_UL,admin_UL
78759,"323,312",8/14/2018,admin_UL,admin_UL
78626,"33,308",8/14/2018,admin_UL,admin_UL
33614,"280,589",8/14/2018,admin_UL,admin_UL
33570,"30,723",8/14/2018,admin_UL,admin_UL
33618,"182,117",8/14/2018,admin_UL,admin_UL
33626,"168,423",8/14/2018,admin_UL,admin_UL
63017,"178,787",8/14/2018,admin_UL,admin_UL
73173,"80,047",8/14/2018,admin_UL,admin_UL
17036,"73,182",8/10/2018,admin_UL,admin_UL
80550,"54,890",8/10/2018,admin_UL,admin_UL
80521,"31,199",8/10/2018,admin_UL,admin_UL
33801,"104,505",8/10/2018,admin_UL,admin_UL
55316,"137,588",8/10/2018,admin_UL,admin_UL
80829,"25,757",8/10/2018,admin_UL,admin_UL
45839,"57,286",8/9/2018,admin_UL,admin_UL
43420,"31,343",8/9/2018,admin_UL,admin_UL
44473,"30,932",8/9/2018,admin_UL,admin_UL
68144,"248,608",8/9/2018,admin_UL,admin_UL
97526,"36,219",8/9/2018,admin_UL,admin_UL
68131,"241,512",8/9/2018,admin_UL,admin_UL
68022,"94,918",8/9/2018,admin_UL,admin_UL
27260,"140,469",8/9/2018,admin_UL,admin_UL
82601,"27,307",8/9/2018,admin_UL,admin_UL
97239,"368,187",8/8/2018,admin_UL,admin_UL
97290,"366,906",8/8/2018,admin_UL,admin_UL
85743,"31,458",8/8/2018,admin_UL,admin_UL
87105,"81,335",8/8/2018,admin_UL,admin_UL
98604,"51,948",8/8/2018,admin_UL,admin_UL
98258,"97,581",8/8/2018,admin_UL,admin_UL
98032,"184,780",8/8/2018,admin_UL,admin_UL
97229,"206,038",8/8/2018,admin_UL,admin_UL
98057,"200,116",8/8/2018,admin_UL,admin_UL
27603,"98,118",8/7/2018,admin_UL,admin_UL
27703,"128,529",8/7/2018,admin_UL,admin_UL
19806,"184,852",8/7/2018,admin_UL,admin_UL
92882,"71,642",8/7/2018,admin_UL,admin_UL
92553,"202,037",8/7/2018,admin_UL,admin_UL
92602,"330,672",8/7/2018,admin_UL,admin_UL
92509,"172,640",8/7/2018,admin_UL,admin_UL
92651,"156,169",8/7/2018,admin_UL,admin_UL
37311,"33,425",8/7/2018,admin_UL,admin_UL
66202,"258,328",8/7/2018,admin_UL,admin_UL
92544,"47,287",8/7/2018,admin_UL,admin_UL
92220,"32,689",8/7/2018,admin_UL,admin_UL
92507,"186,546",8/7/2018,admin_UL,admin_UL
92614,"541,730",8/7/2018,admin_UL,admin_UL
92609,"365,554",8/7/2018,admin_UL,admin_UL
45409,"207,136",8/7/2018,admin_UL,admin_UL
45405,"177,607",8/7/2018,admin_UL,admin_UL
45429,"183,576",8/7/2018,admin_UL,admin_UL
66111,"52,430",8/7/2018,admin_UL,admin_UL
66211,"242,109",8/7/2018,admin_UL,admin_UL
64012,"30,579",8/7/2018,admin_UL,admin_UL
64108,"229,346",8/7/2018,admin_UL,admin_UL
92879,"153,378",8/7/2018,admin_UL,admin_UL
92880,"110,336",8/7/2018,admin_UL,admin_UL
92571,"92,858",8/7/2018,admin_UL,admin_UL
45406,"162,221",8/7/2018,admin_UL,admin_UL
92373,"76,409",8/2/2018,admin_UL,admin_UL
92374,"170,350",8/2/2018,admin_UL,admin_UL
92316,"279,912",8/2/2018,admin_UL,admin_UL
91710,"257,152",8/2/2018,admin_UL,admin_UL
92336,"264,107",8/2/2018,admin_UL,admin_UL
37863,"32,122",8/2/2018,admin_UL,admin_UL
37865,"23,147",8/2/2018,admin_UL,admin_UL
29678,"24,422",8/2/2018,admin_UL,admin_UL
37716,"26,426",8/2/2018,admin_UL,admin_UL
07104,"668,397",8/2/2018,admin_UL,admin_UL
07006,"203,782",8/2/2018,admin_UL,admin_UL
07011,"573,792",8/2/2018,admin_UL,admin_UL
07101,"633,691",8/2/2018,admin_UL,admin_UL
40324,"49,188",8/2/2018,admin_UL,admin_UL
37919,"113,459",8/2/2018,admin_UL,admin_UL
91773,"247,157",8/2/2018,admin_UL,admin_UL
07647,"151,682",8/2/2018,admin_UL,admin_UL
07110,"580,168",8/2/2018,admin_UL,admin_UL
91737,2018;44,8/2/2018,admin_UL,admin_UL
37934,"85,483",8/2/2018,admin_UL,admin_UL
27263,"48,395",8/2/2018,admin_UL,admin_UL
07662,"598,071",8/2/2018,admin_UL,admin_UL
92354,"207,118",8/2/2018,admin_UL,admin_UL
92223,"54,683",8/2/2018,admin_UL,admin_UL
29631,"29,720",8/2/2018,admin_UL,admin_UL
29640,"32,750",8/2/2018,admin_UL,admin_UL
40513,"86,888",8/2/2018,admin_UL,admin_UL
10980,"46,313",8/1/2018,admin_UL,admin_UL
12601,"80,049",8/1/2018,admin_UL,admin_UL
29910,"50,016",8/1/2018,admin_UL,admin_UL
93003,"128,503",8/1/2018,admin_UL,admin_UL
91506,"602,626",8/1/2018,admin_UL,admin_UL
93105,"24,299",8/1/2018,admin_UL,admin_UL
93454,"37,652",8/1/2018,admin_UL,admin_UL
93033,"107,334",8/1/2018,admin_UL,admin_UL
91319,"143,260",8/1/2018,admin_UL,admin_UL
93012,"81,307",8/1/2018,admin_UL,admin_UL
10992,"21,995",8/1/2018,admin_UL,admin_UL
10923,"86,787",8/1/2018,admin_UL,admin_UL
91335,"501,982",8/1/2018,admin_UL,admin_UL
91020,"243,889",8/1/2018,admin_UL,admin_UL
93030,"194,572",8/1/2018,admin_UL,admin_UL
93020,"39,520",8/1/2018,admin_UL,admin_UL
91360,"99,108",8/1/2018,admin_UL,admin_UL
92603,"199,449",8/1/2018,admin_UL,admin_UL
12508,"41,855",8/1/2018,admin_UL,admin_UL
29576,"35,751",8/1/2018,admin_UL,admin_UL
91340,"334,941",8/1/2018,admin_UL,admin_UL
93401,"29,957",8/1/2018,admin_UL,admin_UL
93422,"31,738",8/1/2018,admin_UL,admin_UL
10960,"102,245",8/1/2018,admin_UL,admin_UL
29405,"84,889",8/1/2018,admin_UL,admin_UL
60433,"94,478",7/26/2018,admin_UL,admin_UL
89523,"73,814",7/26/2018,admin_UL,admin_UL
01747,"65,407",7/26/2018,admin_UL,admin_UL
01564,"22,142",7/26/2018,admin_UL,admin_UL
46151,"33,050",7/26/2018,admin_UL,admin_UL
46052,"23,313",7/26/2018,admin_UL,admin_UL
63301,"48,641",7/26/2018,admin_UL,admin_UL
91306,"488,817",7/26/2018,admin_UL,admin_UL
89408,"20,928",7/26/2018,admin_UL,admin_UL
02718,"25,659",7/26/2018,admin_UL,admin_UL
01527,"106,539",7/26/2018,admin_UL,admin_UL
47396,"41,557",7/26/2018,admin_UL,admin_UL
60174,"127,438",7/26/2018,admin_UL,admin_UL
60093,"289,518",7/26/2018,admin_UL,admin_UL
30248,"27,995",7/26/2018,admin_UL,admin_UL
89509,"151,195",7/26/2018,admin_UL,admin_UL
02563,"27,712",7/26/2018,admin_UL,admin_UL
46060,"83,180",7/26/2018,admin_UL,admin_UL
43050,"28,274",7/26/2018,admin_UL,admin_UL
91367,"356,457",7/26/2018,admin_UL,admin_UL
89502,"128,118",7/26/2018,admin_UL,admin_UL
46013,"44,118",7/26/2018,admin_UL,admin_UL
89503,"139,251",7/26/2018,admin_UL,admin_UL
89501,"191,354",7/26/2018,admin_UL,admin_UL
33539,"61,275",7/25/2018,admin_UL,admin_UL
74145,"264,009",7/25/2018,admin_UL,admin_UL
33548,"108,628",7/25/2018,admin_UL,admin_UL
45247,"143,407",7/25/2018,admin_UL,admin_UL
44102,"245,612",7/25/2018,admin_UL,admin_UL
45240,"194,036",7/25/2018,admin_UL,admin_UL
35401,"43,422",7/25/2018,admin_UL,admin_UL
74055,"49,007",7/25/2018,admin_UL,admin_UL
33027,"354,846",7/21/2018,admin_UL,admin_UL
33309,"464,594",7/21/2018,admin_UL,admin_UL
77566,"32,632",7/21/2018,admin_UL,admin_UL
33313,"491,661",7/21/2018,admin_UL,admin_UL
33952,"94,613",7/21/2018,admin_UL,admin_UL
32256,"88,958",7/21/2018,admin_UL,admin_UL
32080,"56,857",7/21/2018,admin_UL,admin_UL
32207,"165,588",7/21/2018,admin_UL,admin_UL
33881,"45,877",7/21/2018,admin_UL,admin_UL
33880,"46,487",7/21/2018,admin_UL,admin_UL
72301,"101,212",7/21/2018,admin_UL,admin_UL
33870,"26,626",7/21/2018,admin_UL,admin_UL
32304,"85,152",7/21/2018,admin_UL,admin_UL
32312,"34,896",7/21/2018,admin_UL,admin_UL
38863,"22,163",7/21/2018,admin_UL,admin_UL
65201,"41,258",7/21/2018,admin_UL,admin_UL
36868,"73,893",7/21/2018,admin_UL,admin_UL
35055,"20,954",7/21/2018,admin_UL,admin_UL
36203,"20,371",7/21/2018,admin_UL,admin_UL
35750,"24,004",7/21/2018,admin_UL,admin_UL
35611,"27,555",7/21/2018,admin_UL,admin_UL
10013,"2,320,607",7/21/2018,admin_UL,admin_UL
34236,"83,276",7/21/2018,admin_UL,admin_UL
34203,"153,474",7/21/2018,admin_UL,admin_UL
32127,"101,897",7/21/2018,admin_UL,admin_UL
32137,"48,098",7/21/2018,admin_UL,admin_UL
32259,"52,690",7/21/2018,admin_UL,admin_UL
32257,"89,928",7/21/2018,admin_UL,admin_UL
30076,"222,178",7/21/2018,admin_UL,admin_UL
38680,"38,151",7/21/2018,admin_UL,admin_UL
72712,"52,437",7/21/2018,admin_UL,admin_UL
36361,"20,777",7/21/2018,admin_UL,admin_UL
35603,"32,643",7/21/2018,admin_UL,admin_UL
35630,"31,842",7/21/2018,admin_UL,admin_UL
35601,"35,278",7/21/2018,admin_UL,admin_UL
33069,"428,823",7/21/2018,admin_UL,admin_UL
34233,"156,270",7/21/2018,admin_UL,admin_UL
32097,"22,386",7/21/2018,admin_UL,admin_UL
32067,"166,927",7/21/2018,admin_UL,admin_UL
32210,"188,232",7/21/2018,admin_UL,admin_UL
36832,"28,509",7/21/2018,admin_UL,admin_UL
36066,"37,909",7/21/2018,admin_UL,admin_UL
34239,"185,569",7/21/2018,admin_UL,admin_UL
35801,"72,983",7/21/2018,admin_UL,admin_UL
36695,"90,673",7/21/2018,admin_UL,admin_UL
33755,"204,923",7/20/2018,admin_UL,admin_UL
14043,"158,361",7/20/2018,admin_UL,admin_UL
14210,"274,725",7/20/2018,admin_UL,admin_UL
14228,"179,050",7/20/2018,admin_UL,admin_UL
14201,"250,471",7/20/2018,admin_UL,admin_UL
34653,"171,648",7/20/2018,admin_UL,admin_UL
14624,"127,412",7/20/2018,admin_UL,admin_UL
14206,"343,822",7/20/2018,admin_UL,admin_UL
14207,"243,057",7/20/2018,admin_UL,admin_UL
14223,"278,678",7/20/2018,admin_UL,admin_UL
14052,"30,516",7/20/2018,admin_UL,admin_UL
91350,"105,593",7/20/2018,admin_UL,admin_UL
93306,"73,235",7/20/2018,admin_UL,admin_UL
34668,"135,088",7/20/2018,admin_UL,admin_UL
93552,"41,512",7/20/2018,admin_UL,admin_UL
93725,"33,508",7/20/2018,admin_UL,admin_UL
48150,"215,230",7/20/2018,admin_UL,admin_UL
48170,"119,369",7/20/2018,admin_UL,admin_UL
34689,"139,399",7/20/2018,admin_UL,admin_UL
33716,"103,771",7/20/2018,admin_UL,admin_UL
92647,"492,011",7/19/2018,admin_UL,admin_UL
94080,"400,804",7/19/2018,admin_UL,admin_UL
92690,"344,985",7/19/2018,admin_UL,admin_UL
92649,"288,788",7/19/2018,admin_UL,admin_UL
90742,"296,906",7/19/2018,admin_UL,admin_UL
90803,"383,134",7/19/2018,admin_UL,admin_UL
94404,"247,455",7/19/2018,admin_UL,admin_UL
94065,"285,190",7/19/2018,admin_UL,admin_UL
63025,"33,999",7/19/2018,admin_UL,admin_UL
63005,"35,887",7/19/2018,admin_UL,admin_UL
63304,"90,629",7/19/2018,admin_UL,admin_UL
93215,"61,502",7/19/2018,admin_UL,admin_UL
90731,"335,433",7/19/2018,admin_UL,admin_UL
90630,"641,789",7/19/2018,admin_UL,admin_UL
95823,"375,995",7/19/2018,admin_UL,admin_UL
94070,"257,002",7/19/2018,admin_UL,admin_UL
28403,"75,057",7/18/2018,admin_UL,admin_UL
27040,"59,779",7/18/2018,admin_UL,admin_UL
28443,"22,932",7/18/2018,admin_UL,admin_UL
97403,"90,561",7/18/2018,admin_UL,admin_UL
55912,"29,389",7/18/2018,admin_UL,admin_UL
80110,"331,135",7/17/2018,admin_UL,admin_UL
17112,"63,449",7/17/2018,admin_UL,admin_UL
89074,"273,851",7/17/2018,admin_UL,admin_UL
88005,"26,317",7/17/2018,admin_UL,admin_UL
85719,"288,256",7/17/2018,admin_UL,admin_UL
48187,"142,181",7/17/2018,admin_UL,admin_UL
83686,"52,473",7/17/2018,admin_UL,admin_UL
17502,"23,271",7/17/2018,admin_UL,admin_UL
55106,"269,822",7/17/2018,admin_UL,admin_UL
55082,"41,116",7/17/2018,admin_UL,admin_UL
15074,"33,077",7/17/2018,admin_UL,admin_UL
15224,"328,323",7/17/2018,admin_UL,admin_UL
83401,"44,955",7/17/2018,admin_UL,admin_UL
98685,"104,669",7/17/2018,admin_UL,admin_UL
97216,"405,765",7/17/2018,admin_UL,admin_UL
46514,"76,618",7/17/2018,admin_UL,admin_UL
85331,"44,936",7/17/2018,admin_UL,admin_UL
52245,"77,788",7/17/2018,admin_UL,admin_UL
37363,"40,711",7/17/2018,admin_UL,admin_UL
98312,"32,209",7/17/2018,admin_UL,admin_UL
57106,"53,507",7/17/2018,admin_UL,admin_UL
45750,"27,399",7/12/2018,admin_UL,admin_UL
43952,"29,032",7/12/2018,admin_UL,admin_UL
15086,"85,137",7/12/2018,admin_UL,admin_UL
15401,"34,455",7/12/2018,admin_UL,admin_UL
43113,"24,319",7/12/2018,admin_UL,admin_UL
15317,"51,098",7/12/2018,admin_UL,admin_UL
15061,"64,475",7/12/2018,admin_UL,admin_UL
74135,"245,564",7/12/2018,admin_UL,admin_UL
74106,"130,324",7/12/2018,admin_UL,admin_UL
