Zip,Product,Recorded,ORG User,Modified User
45505,"Spectrum 100.0%, AT&T Internet 99.5%, Cincinnati Bell 12.2%",10/31/2018,admin_UL,admin_UL
92591,"Spectrum 98.5%, Frontier - DSL 95.5%, Frontier - Fiber 94.7%",10/31/2018,admin_UL,admin_UL
29455,"Xfinity 97.2%, AT&T Internet 95.0%, AT&T Fiber 7.1%",10/30/2018,admin_UL,admin_UL
11217,"Spectrum 100.0%, Verizon 100.0%, Verizon Fios 79.8%, Optimum 26.9%, Consolidated - DSL 2.3%",10/30/2018,admin_UL,admin_UL
55024,"Spectrum 94.0%, Frontier 91.9%",10/30/2018,admin_UL,admin_UL
32218,"Xfinity 99.6%, AT&T Internet 94.2%, AT&T Fiber 43.1%, Windstream 4.5%, Hotwire 3.2%",10/30/2018,admin_UL,admin_UL
60615,"AT&T Internet 96.5%, Xfinity 93.9%, RCN 22.1%",10/30/2018,admin_UL,admin_UL
85013,"CenturyLink - DSL 99.2%, Cox 98.1%, CenturyLink - Fiber 2.1%",10/30/2018,admin_UL,admin_UL
74114,"Cox 99.3%, AT&T Internet 86.8%, AT&T Fiber 34.8%",10/30/2018,admin_UL,admin_UL
46214,"Xfinity 98.6%, AT&T Internet 95.9%, Spectrum 3.9%",10/30/2018,admin_UL,admin_UL
63901,"City Of Popular Bluff 78.7%, Newwave 76.7%, AT&T Internet 60.4%, Boycom 24.2%, Big River Telephone 7.8%, Windstream 3.2%",10/30/2018,admin_UL,admin_UL
46217,"Xfinity 99.9%, AT&T Internet 99.2%, AT&T Fiber 4.3%",10/30/2018,admin_UL,admin_UL
07002,"Optimum 100.0%, Verizon Fios 99.4%, Verizon 99.4%",10/30/2018,admin_UL,admin_UL
48161,"AT&T Internet 94.8%, Xfinity 90.7%, Spectrum 66.0%, AT&T Fiber 3.3%, Frontier 3.1%",10/30/2018,admin_UL,admin_UL
33027,"Xfinity 98.8%, AT&T Internet 67.0%, AT&T Fiber 60.2%",10/30/2018,admin_UL,admin_UL
91104,"AT&T Internet 100.0%, Spectrum 100.0%, Sonic 16.7%, Connectto 10.9%, AT&T Fiber 8.2%",10/30/2018,admin_UL,admin_UL
10467,"Optimum 100.0%, Verizon 100.0%, Verizon Fios 95.1%",10/30/2018,admin_UL,admin_UL
78731,"Spectrum 100.0%, AT&T Internet 97.5%, AT&T Fiber 35.7%",10/30/2018,admin_UL,admin_UL
03062,"Xfinity 98.3%, Consolidated - DSL 94.5%, Consolidated - Fiber 77.6%",10/30/2018,admin_UL,admin_UL
11413,"Spectrum 100.0%, Verizon Fios 99.9%, Verizon 99.7%",10/30/2018,admin_UL,admin_UL
46312,"Xfinity 99.8%, AT&T Internet 98.5%",10/30/2018,admin_UL,admin_UL
75252,"Spectrum 100.0%, AT&T Internet 78.3%, Frontier - DSL 35.7%, Frontier - Fiber 33.2%, AT&T Fiber 10.5%, enTouch Systems - Fiber 5.4%, enTouch Systems - Cable 5.4%",10/30/2018,admin_UL,admin_UL
73127,"Cox 98.0%, AT&T Internet 97.5%, AT&T Fiber 5.2%",10/30/2018,admin_UL,admin_UL
90046,"Spectrum 100.0%, AT&T Internet 99.5%, Sonic 46.2%, AT&T Fiber 3.0%",10/30/2018,admin_UL,admin_UL
23704,"Cox 98.4%, Verizon 82.5%, Verizon Fios 64.5%",10/26/2018,admin_UL,admin_UL
70806,"Cox 98.2%, AT&T Internet 95.1%, AT&T Fiber 5.5%",10/26/2018,admin_UL,admin_UL
32541,"Cox 97.4%, CenturyLink - DSL 97.3%, Mediacom 57.8%, CenturyLink - Fiber 4.3%",10/26/2018,admin_UL,admin_UL
85338,"CenturyLink - DSL 98.3%, Cox 93.5%, CenturyLink - Fiber 8.9%",10/26/2018,admin_UL,admin_UL
92084,"AT&T Internet 98.2%, Cox 96.5%, AT&T Fiber 2.7%",10/26/2018,admin_UL,admin_UL
32514,"Cox 97.1%, AT&T Internet 94.5%, Mediacom 17.4%, AT&T Fiber 7.7%",10/26/2018,admin_UL,admin_UL
68522,"Internet Nebraska Corporation Plans - Cable 99.9%, Spectrum 99.7%, Windstream - DSL 98.4%, Internet Nebraska Corporation Plans - DSL 98.2%, NT&T 29.8%, Windstream - Fiber 4.5%",10/25/2018,admin_UL,admin_UL
89146,"Cox 99.8%, CenturyLink - DSL 96.8%, CenturyLink - Fiber 18.3%",10/25/2018,admin_UL,admin_UL
45440,"Spectrum 100.0%, AT&T Internet 98.9%, AT&T Fiber 2.0%",10/24/2018,admin_UL,admin_UL
92606,"Cox 98.3%, AT&T Internet 97.9%, AT&T Fiber 10.2%",10/24/2018,admin_UL,admin_UL
45459,"AT&T Internet 99.9%, Spectrum 98.7%, Cincinnati Bell 19.7%",10/24/2018,admin_UL,admin_UL
92677,"AT&T Internet 97.2%, Cox 96.9%, Frontier 2.3%",10/24/2018,admin_UL,admin_UL
30102,"Xfinity 97.6%, AT&T Internet 96.4%, AT&T Fiber 38.2%, Windstream 6.7%",10/24/2018,admin_UL,admin_UL
92831,"Spectrum 99.3%, AT&T Internet 95.5%, AT&T Fiber 2.9%",10/24/2018,admin_UL,admin_UL
92627,"Spectrum 100.0%, AT&T Internet 98.8%, Sonic 5.0%",10/24/2018,admin_UL,admin_UL
29407,"AT&T Internet 97.4%, Xfinity 97.2%, Wow! 88.2%",10/24/2018,admin_UL,admin_UL
29418,"AT&T Internet 90.7%, Xfinity 82.2%, Wow! 74.5%, Spectrum 20.5%, AT&T Fiber 5.7%",10/24/2018,admin_UL,admin_UL
92612,"Cox 98.9%, AT&T Internet 78.6%, Sonic 3.9%",10/24/2018,admin_UL,admin_UL
43062,"Spectrum 99.9%, CenturyLink 93.2%, AT&T Internet 4.2%",10/24/2018,admin_UL,admin_UL
14150,"Spectrum 100.0%, Verizon 74.2%, Verizon Fios 62.3%",10/24/2018,admin_UL,admin_UL
14228,"Spectrum 100.0%, Verizon Fios 93.9%, Verizon 83.9%",10/24/2018,admin_UL,admin_UL
12590,"Optimum 100.0%, Verizon Fios 89.0%, Verizon 59.7%, Frontier 12.7%",10/24/2018,admin_UL,admin_UL
80021,"Xfinity 96.3%, CenturyLink - DSL 94.6%, CenturyLink - Fiber 5.2%",10/23/2018,admin_UL,admin_UL
87113,"Xfinity 99.8%, CenturyLink - DSL 99.4%",10/23/2018,admin_UL,admin_UL
50707,"Mediacom 99.8%, CenturyLink 87.9%",10/23/2018,admin_UL,admin_UL
98671,"Frontier - DSL 94.8%, Xfinity 79.6%, Frontier - Fiber 65.6%",10/23/2018,admin_UL,admin_UL
17033,"Xfinity 99.5%, Verizon Fios 82.3%, Verizon 43.2%, CenturyLink 4.5%",10/23/2018,admin_UL,admin_UL
17013,"CenturyLink - DSL 98.2%, Xfinity 98.2%, CenturyLink - Fiber 3.4%",10/23/2018,admin_UL,admin_UL
17011,"Xfinity 89.4%, Verizon Fios 87.6%, Verizon 38.9%",10/23/2018,admin_UL,admin_UL
06401,"Xfinity 99.9%, Frontier 95.9%, Optimum 5.9%",10/19/2018,admin_UL,admin_UL
90059,"Spectrum 100.0%, AT&T Internet 98.6%",10/19/2018,admin_UL,admin_UL
92881,"Spectrum 99.1%, AT&T Internet 98.6%",10/19/2018,admin_UL,admin_UL
91352,"Spectrum 100.0%, AT&T Internet 97.7%, ConnectTo 5.4%",10/19/2018,admin_UL,admin_UL
29577,"Spectrum 100.0%, Frontier 86.9%, HTC - Fiber 62.8%, HTC - DSL 52.1%, HTC - Cable 18.7%",10/19/2018,admin_UL,admin_UL
78131,"Spectrum 97.9%, AT&T Internet 91.7%, AT&T Fiber 17.9%, GVTC - DSL 8.9%, GVTC - Fiber 8.2%",10/19/2018,admin_UL,admin_UL
91607,"Spectrum 100.0%, AT&T Internet 100.0%, Sonic 24.1%, ConnectTo 20.1%",10/19/2018,admin_UL,admin_UL
91364,"Spectrum 98.1%, AT&T Internet 96.7%, AT&T Fiber 7.4%",10/19/2018,admin_UL,admin_UL
93108,"Cox 97.5%, Frontier 97.4%",10/19/2018,admin_UL,admin_UL
47305,"AT&T Internet 100.0%, Xfinity 100.0%",10/19/2018,admin_UL,admin_UL
47304,"Xfinity 94.4%, AT&T Internet 94.2%",10/19/2018,admin_UL,admin_UL
22655,"Xfinity 93.2%, Verizon 80.4%, Verizon Fios 22.7%",10/18/2018,admin_UL,admin_UL
85044,"CenturyLink 96.2%, Cox 90.3%",10/18/2018,admin_UL,admin_UL
85295,"Cox 96.7%, CenturyLink - DSL 96.0%, CenturyLInk - Fiber 8.1%",10/18/2018,admin_UL,admin_UL
73115,"Cox 96.5%, AT&T Internet 96.4%, AT&T Fiber 16.1%, Windstream 2.7%",10/18/2018,admin_UL,admin_UL
85027,"Cox 95.1%, CenturyLink - DSL 94.2%",10/18/2018,admin_UL,admin_UL
32308,"Xfinity 99.2%, CenturyLink - DSL 98.5%, CenturyLInk - Fiber 16.9%",10/17/2018,admin_UL,admin_UL
92126,"Spectrum 99.6%, AT&T Internet 95.2%",10/17/2018,admin_UL,admin_UL
32550,"CenturyLink - DSL 99.5%, COX 98.0%, Mediacom 71.4%, CenturyLink - Fiber 6.2%",10/17/2018,admin_UL,admin_UL
73159,"COX 99.2%, AT&T Internet 96.2%, AT&T Fiber 17.3%",10/17/2018,admin_UL,admin_UL
85260,"CenturyLink - DSL 92.3%, Cox 89.3%, CenturyLInk - Fiber 6.9%",10/17/2018,admin_UL,admin_UL
85269,"Cox 99.0%, CenturyLink 98.4%",10/17/2018,admin_UL,admin_UL
85226,"CenturyLink 89.7%, Cox 87.7%",10/17/2018,admin_UL,admin_UL
74008,"BTC Broadband - DSL 90.1%, Cox 87.8%, BTC Broadband - Fiber 72.4%, AT&T Internet 9.1%",10/17/2018,admin_UL,admin_UL
85015,"Cox 97.5%, CenturyLink - DSL 97.0%, CenturyLink - Fiber 4.6%",10/17/2018,admin_UL,admin_UL
98221,"Xfinity 88.5%, Frontier 87.1%, Wave 20.7%, Wave G 9.3%, San Juan Cable Inc 3.3%",10/16/2018,admin_UL,admin_UL
52401,"CenturyLink 100.0%, Mediacom 82.2%, Imon - Fiber 11.9%, Olin Telephony 7.7%, Martelle Communications 7.5%, Imon - Cable 4.2%",10/16/2018,admin_UL,admin_UL
98292,"Frontier 97.0%, Wave 89.5%, Salish Networks 3.1%",10/16/2018,admin_UL,admin_UL
37412,"Xfinity 99.3%, EPB 99.2%, AT&T Internet 96.7%, AT&T Fiber 3.2%",10/16/2018,admin_UL,admin_UL
98312,"CenturyLink - DSL 97.8%, Wave 61.0%, Xfinity 55.1%, CenturyLink - Fiber 2.3%",10/16/2018,admin_UL,admin_UL
37379,"EPB 97.1%, Xfinity 96.3%, AT&T Internet 90.7%, AT&T Fiber 11.4%, Bledsoe Telephone Cooperative Plans 3.4%",10/16/2018,admin_UL,admin_UL
37343,"Xfinity 99.9%, EPB 99.1%, AT&T Internet 97.0%, AT&T Fiber 12.2%",10/16/2018,admin_UL,admin_UL
87111,"CenturyLink - DSL 99.9%, Xfinity 99.9%, CenturyLink - Fiber 3.8%",10/16/2018,admin_UL,admin_UL
88220,"TDS 94.6%, Windstream DSL 86.1%, Pvt Fiber 13.7%",10/16/2018,admin_UL,admin_UL
87110,"CenturyLink 99.8%, Xfinity 99.7%",10/16/2018,admin_UL,admin_UL
98057,"Xfinity 100.0%, CenturyLink - DSL 99.6%, Wave G 9.9%, CenturyLink - Fiber 4.4%, Wave 3.9%",10/16/2018,admin_UL,admin_UL
85712,"CenturyLink 97.5%, COX 96.6%, Xfinity 8.4%",10/16/2018,admin_UL,admin_UL
87507,"CenturyLink 93.0%, Xfinity 91.1%, Cyber Mesa 15.2%",10/16/2018,admin_UL,admin_UL
87108,"CenturyLink 100.0%, Xfinity 99.6%",10/16/2018,admin_UL,admin_UL
97045,"Xfinity 86.3%, CenturyLink - DSL 79.7%, Wave 37.8%, BCT 21.6%, Clear Creek Mutual Telephone Company Plans - Cable 18.3%, Clear Creek Mutual Telephone Company Plans - DSL 14.4%, DirectLink 2.1%",10/16/2018,admin_UL,admin_UL
80906,"CenturyLink - DSL 93.5%, Xfinity 90.4%, CenturyLink - Fiber 2.6%",10/16/2018,admin_UL,admin_UL
85351,"Cox 99.7%, CenturyLink 97.6%",10/16/2018,admin_UL,admin_UL
27703,"Spectrum 99.3%, Frontier 95.8%, AT&T Fiber 25.9%",10/16/2018,admin_UL,admin_UL
81501,"Spectrum 100.0%, CenturyLink 98.9%",10/16/2018,admin_UL,admin_UL
17404,"Xfinity 99.6%, Verizon 86.1%",10/16/2018,admin_UL,admin_UL
97217,"Xfinity 98.8%, CenturyLink - Fiber 89.0%, CenturyLink - DSL 61.7%",10/16/2018,admin_UL,admin_UL
55057,"CenturyLink 88.4%, Spectrum 87.5%, Jaguar 13.9%, Lonsdale Telephone Company Plans 5.7%",10/16/2018,admin_UL,admin_UL
37660,"Spectrum 99.1%, CenturyLink 94.1%, BTES 92.1%",10/16/2018,admin_UL,admin_UL
89120,"CenturyLink - DSL 98.0%, Cox 97.6%, CenturyLink - Fiber 6.1%",10/16/2018,admin_UL,admin_UL
11576,"Optimum 100.0%, Verizon Fios 98.7%, Verizon 49.9%",10/11/2018,admin_UL,admin_UL
46041,"Wi-Power - DSL 100.0%, Xfinity 77.0%, AT&T Internet 75.4%, Geetel 6.2%, Mulberry Cooperative Telephone Plans - DSL 4.3%, CenturyLink 3.2%, Mulberry Cooperative Telephone Plans - Fiber 2.8%",10/11/2018,admin_UL,admin_UL
90660,"Spectrum 100.0%, Frontier - DSL 99.7%, Frontier - Fiber 36.0%",10/11/2018,admin_UL,admin_UL
94024,"Xfinity 100.0%, AT&T Internet 100.0%, Sonic 9.3%, AT&T Fiber 6.4%",10/11/2018,admin_UL,admin_UL
33480,"Xfinity 99.7%, AT&T Internet 98.9%",10/11/2018,admin_UL,admin_UL
33407,"Xfinity 99.9%, AT&T Internet 90.5%",10/11/2018,admin_UL,admin_UL
43612,"Buckeye Broadband 99.7%, AT&T Internet 97.1%",10/11/2018,admin_UL,admin_UL
33413,"Xfinity 99.9%, AT&T Internet 88.1%, AT&T Fiber 15.8%",10/11/2018,admin_UL,admin_UL
53122,"Spectrum 100.0%, TDS 100.0%, AT&T Internet 99.8%",10/11/2018,admin_UL,admin_UL
11021,"Optimum 100.0%, Verizon Fios 99.9%, Verizon 83.6%, Consolidated 1.6%, Spectrum 1.3%",10/11/2018,admin_UL,admin_UL
53151,"Spectrum 100.0%, AT&T Internet 98.8%, TDS 85.6%",10/11/2018,admin_UL,admin_UL
20330,"Xfinity 99.1%, Verizon 93.6%, RCN 64.6%, Verizon Fios 59.6%",10/11/2018,admin_UL,admin_UL
44320,"Spectrum 100.0%, AT&T Internet 97.9%, AT&T Fiber 7.3%, Frontier 4.3%",10/11/2018,admin_UL,admin_UL
37934,"TDS - Fiber 99.9%, Spectrum 99.8%, TDS - DSL 67.8%, Xfinity 9.3%",10/11/2018,admin_UL,admin_UL
66030,"CenturyLink - DSL 93.9%, Spectrum 91.0%, Xfinity 4.2%, AT&T Internet 2.7%",10/11/2018,admin_UL,admin_UL
92592,"Frontier - DSL 97.8%, Frontier - Fiber 92.6%, Spectrum 90.0%",10/11/2018,admin_UL,admin_UL
45419,"Spectrum 100.0%, AT&T Internet 99.9%, Cincinnati Bell 17.8%",10/11/2018,admin_UL,admin_UL
92860,"Spectrum 100.0%, AT&T Internet 99.7%",10/11/2018,admin_UL,admin_UL
61107,"Xfinity 99.2%, AT&T Internet 91.5%, TDS 89.0%, Mediacom 8.5%, Frontier 3.6%",10/11/2018,admin_UL,admin_UL
29406,"Xfinity 94.6%, Wow! 81.9%, AT&T Internet 80.6%, AT&T Fiber 2.1%",10/11/2018,admin_UL,admin_UL
91501,"Spectrum 100.0%, AT&T Internet 99.4%, Connectto 14.5%, Sonic 12.1%",10/11/2018,admin_UL,admin_UL
91307,"Spectrum 100.0%, AT&T Internet 98.6%, AT&T Fiber 19.8%",10/11/2018,admin_UL,admin_UL
29445,"Xfinity 96.3%, AT&T Internet 84.7%, Home Telecom - Fiber 15.3%, AT&T Fiber 9.7%, Home Telecom - Cable 4.5%, Home Telecom - DSL 4.1%",10/11/2018,admin_UL,admin_UL
34606,"Spectrum 100.0%, AT&T Internet 87.1%",10/9/2018,admin_UL,admin_UL
92115,"Cox 97.6%, AT&T Internet 96.4%",10/9/2018,admin_UL,admin_UL
31794,"Mediacom 92.1%, AT&T Internet 83.4%, Plant Tiftnet - Cable 67.9%, Plant Tiftnet - Fiber 16.6%, Windstream 8.4%",10/9/2018,admin_UL,admin_UL
85143,"CenturyLink - DSL 98.3%, Cox 95.2%, Mediacom 82.2%, CenturyLink - Fiber 3.9%",10/9/2018,admin_UL,admin_UL
73085,"AT&T Internet 94.1%, Cox 93.9%, AT&T Fiber 22.4%",10/9/2018,admin_UL,admin_UL
92103,"Cox 99.7%, AT&T Internet 99.3%, AT&T Fiber 16.2%",10/9/2018,admin_UL,admin_UL
85233,"CenturyLink - DSL 95.3%, Cox 94.2%, CenturyLink - Fiber 4.2%, Gila River Telecommunication Plans 2.8%",10/9/2018,admin_UL,admin_UL
67846,"Cox 88.5%, AT&T Internet 88.2%, Hubris 6.8%",10/9/2018,admin_UL,admin_UL
73104,"AT&T Internet 100.0%, Cox 92.7%",10/9/2018,admin_UL,admin_UL
97470,"CenturyLink 89.4%, Spectrum 88.4%, DFN - Fiber 66.9%, DFN - DSL 10.1%",10/9/2018,admin_UL,admin_UL
97801,"Spectrum 95.2%, CenturyLink 91.9%, Pendleton Fiber Company Plans 79.1%, Eastern Oregon Telecom Plans 76.9%",10/9/2018,admin_UL,admin_UL
43537,"Buckeye Broadband - Cable 98.0%, AT&T Internet 95.2%, Spectrum 47.1%, Buckeye Boradband - Fiber 4.2%, CenturyLink 3.8%, AT&T Fiber 2.3%",10/9/2018,admin_UL,admin_UL
68130,"Cox 99.5%, Internet Nebraska Corporation Plans 63.7%, CenturyLink - Fiber 55.1%",10/9/2018,admin_UL,admin_UL
32819,"Spectrum 100.0%, AT&T Internet 87.8%, CenturyLink 20.2%, Xfinity 14.3%, Summit 13.5%, AT&T Fiber 5.0%",10/9/2018,admin_UL,admin_UL
68114,"Internet Nebraska Corporation Plans 98.2%, Cox 98.2%, CenturyLink - DSL 92.9%, CenturyLink - Fiber 6.4%",10/9/2018,admin_UL,admin_UL
27893,"Spectrum 99.8%, CenturyLink - DSL 98.1%, Greenlight 72.6%, CenturyLink - Fiber 2.1%",10/9/2018,admin_UL,admin_UL
68137,"Cox 98.9%, Internet Nebraska Corporation Plans 97.7%, CenturyLink - Fiber 78.7%, CenturyLink - DSL 40.7%",10/9/2018,admin_UL,admin_UL
68502,"Internet Nebraska Corporation Plans - Cable 100.0%, Spectrum 100.0%, Windstream - DSL 99.3%, Internet Nebraska Corporation Plans - DSL 95.6%, NT&T 30.7%, Windstream - Fiber 5.4%",10/9/2018,admin_UL,admin_UL
27410,"Spectrum 97.9%, AT&T Internet 78.8%, AT&T Fiber 38.5%, North State 22.2%",10/9/2018,admin_UL,admin_UL
44630,No data available,10/9/2018,admin_UL,admin_UL
27101,"Spectrum 100.0%, AT&T Internet 90.0%, AT&T Fiber 30.1%",10/9/2018,admin_UL,admin_UL
59405,"Montana Internet Corporation Plans - DSL 100.0%, Spectrum 96.4%, CenturyLink 94.0%",10/9/2018,admin_UL,admin_UL
89148,"Cox 98.8%, CenturyLink - DSL 97.2%, CenturyLink - Fiber 29.7%",10/8/2018,admin_UL,admin_UL
89106,"Cox 99.3%, CenturyLink - DSL 88.4%, CenturyLink - Fiber 27.3%",10/8/2018,admin_UL,admin_UL
89103,"Cox 92.4%, CenturyLink - DSL 90.2%, CenturyLink - Fiber 8.9%",10/8/2018,admin_UL,admin_UL
33434,"AT&T Internet 99.8%, Xfinity 94.4%, Hotwire 15.6%",10/5/2018,admin_UL,admin_UL
90004,"Spectrum 100.0%, AT&T Internet 100.0%, Sonic 7.8%",10/5/2018,admin_UL,admin_UL
90038,"AT&T Internet 100.0%, Spectrum 100.0%, ConnectTo 17.0%, Sonic 16.5%",10/5/2018,admin_UL,admin_UL
53027,"AT&T Internet 85.9%, Spectrum 81.1%, Frontier 10.6%",10/5/2018,admin_UL,admin_UL
75212,"Spectrum 100.0%, AT&T Internet 80.5%, AT&T Fiber 67.7%",10/5/2018,admin_UL,admin_UL
91730,"Spectrum 95.6%, Frontier DSL 94.3%, Frontier Fiber 43.0%, AT&T Internet 1.4%",10/5/2018,admin_UL,admin_UL
75024,"Spectrum 95.2%, Frontier - DSL 58.0%, Frontier - Fiber 42.9%, AT&T Internet 41.9%, AT&T Fiber 31.8%, Grande - Cable 10.6%, Grande - DSL 9.2%",10/5/2018,admin_UL,admin_UL
11003,"Optimum 100.0%, Verizon Fios 98.6%, Verizon 87.9%",10/5/2018,admin_UL,admin_UL
11590,"Optimum 100.0%, Verizon Fios 100.0%, Verizon 79.0%",10/5/2018,admin_UL,admin_UL
11040,"Verizon Fios 99.7%, Optimum 98.0%, Verizon 66.8%, Spectrum 8.5%",10/5/2018,admin_UL,admin_UL
06825,"Optimum 100.0%, Frontier 91.7%",10/5/2018,admin_UL,admin_UL
30071,"Xfinity 100.0%, AT&T Internet 96.9%, AT&T Fiber 23.7%, Windstream 22.6%",10/5/2018,admin_UL,admin_UL
91030,"Spectrum 100.0%, AT&T Internet 99.7%, Sonic 18.2%",10/5/2018,admin_UL,admin_UL
43607,"Buckeye Broadband 96.6%, AT&T Internet 96.5%",10/5/2018,admin_UL,admin_UL
14209,"Spectrum 100.0%, Verizon 99.3%, Consolidated 5.2%",10/5/2018,admin_UL,admin_UL
14094,"Spectrum 99.6%, Verizon 92.8%",10/5/2018,admin_UL,admin_UL
14224,"Spectrum 100.0%, Verizon Fios 99.9%, Verizon 84.4%",10/5/2018,admin_UL,admin_UL
90806,"Spectrum 100.0%, Frontier 99.6%, Frontier 50.9%",10/5/2018,admin_UL,admin_UL
46901,"Xfinity 90.7%, AT&T Internet 78.1%, On-Ramp Indiana 65.4%",10/5/2018,admin_UL,admin_UL
91406,"Spectrum 98.8%, AT&T Internet 98.0%, Sonic 8.0%, Frontier 5.4%, Connectto 2.5%",10/5/2018,admin_UL,admin_UL
02054,"Xfinity 99.7%, Verizon Fios 99.4%, Verizon 79.5%",10/5/2018,admin_UL,admin_UL
29412,"Xfinity 99.2%, AT&T Internet 97.0%, Wow! 71.3%, AT&T Fiber 2.4%",10/5/2018,admin_UL,admin_UL
29649,"CenturyLink 98.3%, Northland 93.2%",10/5/2018,admin_UL,admin_UL
37863,"AT&T Internet 89.2%, Spectrum 66.9%, Xfinity 53.9%",10/5/2018,admin_UL,admin_UL
29680,"Spectrum 94.5%, Frontier 81.2%, AT&T Internet 21.9%, AT&T Fiber 3.9%",10/5/2018,admin_UL,admin_UL
90249,"Spectrum 100.0%, AT&T Internet 97.8%, AT&T Fiber 13.3%",10/5/2018,admin_UL,admin_UL
85614,"Cox 96.4%, CenturyLink - DSL 90.3%, CenturyLink - Fiber 5.7%, MTE 3.6%",10/4/2018,admin_UL,admin_UL
90019,"Spectrum 99.8%, AT&T Internet 99.5%, AT&T Fiber 10.0%, Sonic 5.2%",10/4/2018,admin_UL,admin_UL
92325,"Spectrum 100.0%, Frontier 93.6%",10/4/2018,admin_UL,admin_UL
85706,"Cox 92.2%, CenturyLink 81.1%",10/4/2018,admin_UL,admin_UL
22554,"Xfinity 99.7%, Verizon Fios 81.5%, Verizon 79.7%",10/4/2018,admin_UL,admin_UL
85004,"CenturyLink - DSL 100.0%, Cox 95.8%, CenturyLink - Fiber 2.7%",10/4/2018,admin_UL,admin_UL
70517,"Cox 93.5%, CenturyLink 88.1%, Kaptel - DSL 6.5%, Kaptel - Fiber 6.5%, AT&T Internet 2.2%",10/4/2018,admin_UL,admin_UL
67202,"AT&T Internet 100.0%, Cox 97.8%, Hubris 23.7%",10/4/2018,admin_UL,admin_UL
67205,"AT&T Internet 99.5%, Cox 99.1%, AT&T Fiber 23.2%",10/4/2018,admin_UL,admin_UL
02860,"Cox 98.3%, Verizon Fios 98.0%, Verizon 96.5%",10/4/2018,admin_UL,admin_UL
66609,"AT&T Internet 98.0%, Cox 92.7%",10/4/2018,admin_UL,admin_UL
92029,"AT&T Internet 93.6%, Cox 87.9%, Spectrum 2.6%",10/4/2018,admin_UL,admin_UL
92311,"Spectrum 98.8%, Frontier 90.4%",10/4/2018,admin_UL,admin_UL
32503,"Cox 97.3%, AT&T Internet 97.0%, AT&T Fiber 2.6%",10/4/2018,admin_UL,admin_UL
32566,"Mediacom 99.6%, AT&T Internet 89.5%, AT&T Fiber 21.7%",10/4/2018,admin_UL,admin_UL
67211,"AT&T Internet 100.0%, Cox 98.8%",10/4/2018,admin_UL,admin_UL
66044,AT&T Internet 97.6%,10/4/2018,admin_UL,admin_UL
17109,"Xfinity 100.0%, Verizon Fios 96.1%, Verizon 65.3%",10/3/2018,admin_UL,admin_UL
87401,"Xfinity 90.4%, CenturyLink 90.2%, Sacred Wind 4.9%",10/3/2018,admin_UL,admin_UL
37406,"Xfinity 99.7%, EPB 99.5%, AT&T Internet 87.6%",10/3/2018,admin_UL,admin_UL
97005,"Xfinity 99.7%, Frontier - Fiber 88.7%, Frontier - DSL 88.6%, CenturyLink 6.6%, Wave G 3.8%",10/3/2018,admin_UL,admin_UL
46614,"Wi - Power 100.0%, AT&T Internet 97.3%, Xfinity 85.1%",10/3/2018,admin_UL,admin_UL
80524,"CenturyLink 86.6%, Xfinity 56.0%, TDS 34.2%",10/3/2018,admin_UL,admin_UL
29403,"Xfinity 99.9%, AT&T Internet 99.7%, Wow! 11.4%",9/28/2018,admin_UL,admin_UL
37043,"Spectrum 99.0%, AT&T Internet 87.5%, CDE Lightband 59.8%",9/28/2018,admin_UL,admin_UL
66202,"AT&T Internet 99.3%, Spectrum 98.8%, Google Fiber 98.4%, Consolidated - Fiber 54.1%, Consolidated - Cable 9.0%, AT&T Fiber 4.9%",9/28/2018,admin_UL,admin_UL
66207,"Spectrum 100.0%, AT&T Internet 93.5%, AT&T Fiber 60.3%, Google Fiber 26.9%, Consolidated - Cable 18.4%, Peoples Telecommunication Plans - DSL 3.2%, Peoples Telecommunication Plans - Fiber 3.2%",9/28/2018,admin_UL,admin_UL
10901,"Optimum 100.0%, Verizon Fios 97.7%, Verizon 73.8%, Windstream 2.3%",9/28/2018,admin_UL,admin_UL
07940,"Optimum 100.0%, Verizon Fios 90.9%, Verizon 87.4%",9/28/2018,admin_UL,admin_UL
45324,"Spectrum 100.0%, AT&T Internet 96.9%, Cincinnati Bell 11.8%",9/28/2018,admin_UL,admin_UL
89509,"Spectrum 100.0%, AT&T Internet 98.7%, AT&T Fiber 2.5%",9/28/2018,admin_UL,admin_UL
91344,"Spectrum 100.0%, Frontier - DSL 94.6%, Frontier - Fiber 72.8%",9/28/2018,admin_UL,admin_UL
93105,"Cox 95.0%, Frontier 91.9%",9/28/2018,admin_UL,admin_UL
48138,"Xfinity 99.8%, AT&T Internet 99.2%, Wow! 97.1%",9/28/2018,admin_UL,admin_UL
91043,"Spectrum 99.6%, Frontier 95.2%, AT&T Internet 2.5%",9/28/2018,admin_UL,admin_UL
92567,"Spectrum 91.5%, Frontier 91.2%",9/28/2018,admin_UL,admin_UL
68116,"Cox 98.9%, Internet Nebrasksa Corporation Plans 91.8%, CenturyLink - DSL 72.2%, CenturyLink - Fiber 28.8%",9/26/2018,admin_UL,admin_UL
97405,"CenturyLink - DSL 93.8%, Xfinity 91.0%, CenturyLink - Fiber 2.1%",9/26/2018,admin_UL,admin_UL
68144,"Cox 99.6%, Internet Nebraska Corporation Plans 94.1%, CenturyLink - Fiber 88.8%, CenturyLink - DSL 38.9%",9/26/2018,admin_UL,admin_UL
